1748,09/2018,2000000,20,21.057599, 105.785220,nhatang,3.7,130,khepkin,4,2,"488 Phố Trần Cung, Phường Cổ Nhuế 1, Huyện Từ Liêm, Hà Nội","  ngách 21 ngõ 488 trần cunggần chợ , , có gác, nước nóng , máy lạnh, tiện nghi. , , an ninh tuyệt đối, xe có chỗ để nên không phải lo, giờ giấc tự do , có cữa xổ nên rất thoáng.nhà gần đường thuận tiện tất cả các tuyến xe bus 28, ưu tiên sinh viên, nhân viên văn  vvv... "
3360,08/2019,1500000,18,21.058918, 105.784535,nhatang,3.8,120,khepkin,1,3,"Số 26, Ngách 78, Ngõ 562 phố Trần Cung, P.Cổ Nhuế 1, Q.Bắc Từ Liêm","  18m, có gác xép để đồ, có ban công thoáng mát.giá 1.500.000 đồng, an ninh tốt, có chỗ để xe, truyền hình cáp, internet….. ở cùng gia đình công chức.địa chỉ : số 26, ngách 78, ngõ 562 phố trần cung, phường cổ nhuế 1, quận bắc từ liêm, tp.hà nội.liên hệ : anh hùng 099.302.8438 hoặc chị vinh 099.302.8436"
1863,01/2018,2200000,26,21.053792, 105.786237,nhatang,2.5,87,khepkin,1,3,"Số 35, ngách 195/41, ngõ 195 Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội"," khép kín, 18m2 + 8m2 gác xép, có sân phơi đồ, chỗ để xe.miễn phí truyền hình cáp, internet, sạch sẽ thoáng mát, an ninh tốt.giá điện nước theo giá nhà nước, có đồng hồ riêng.liên hệ cô thanh : 01677 858 638địa chỉ: số 35 ngách 195/31, ngõ 195, trần cung, bắc từ liêm, hà nội"
3361,08/2019,1500000,19,21.058934, 105.784545,nhatang,3.1,120,khepkin,3,2,"Số 26, Ngách 78, Ngõ 562 phố Trần Cung, P.Cổ Nhuế 1, Q.Bắc Từ Liêm","  18m, có gác xép để đồ, có ban công thoáng mát.giá 1.500.000 đồng, an ninh tốt, có chỗ để xe, truyền hình cáp, internet….. ở cùng gia đình công chức.địa chỉ : số 26, ngách 78, ngõ 562 phố trần cung, phường cổ nhuế 1, quận bắc từ liêm, tp.hà nội.liên hệ : anh hùng 099.302.8438 hoặc chị vinh 099.302.8436"
2285,03/2017,2500000,20,21.051360, 105.789157,nhatang,5.5,20,khepkin,2,4,"ngõ 208 Trần Cung, đối diện bệnh viện E Hà Nội, Phường Cổ Nhuế 1, Huyện Từ Liêm, Hà Nội","   > 20m2. tiện nghi đầy đủ: điều hòa, nóng lạnh..., vệ sinh, để xe miễn phí, ban công riêng, an ninh tốt..giá từ 2,3 triệu. không chung chủ, giờ giấc tự do thoải mái.lh: 01649725712.địa chỉ ngõ 208 trần cung, đối diện bệnh viện e."
129,03/2021,3000000,25,20.979702, 105.780597,nhatang,3.6,90.23,khepkin,5,3,"Đường Thanh Bình, Phường Mỗ Lao, Quận Hà Đông, Hà Nội","bạn chọn căn  như ý, chúng tôi chọn quý khách lịch thiệpcăn  phù hợp với gia đình nhỏ 2 - 4 người, hoặc hộ độc thân. thiết kế kiểu căn hộ studio. bố trí không gian và mặt bằng thông minh giúp tiết kiệm điện năng, tăng công năng tối ưu cũng như cảm giác thoải mái cho người sử dụng.1.khu vực  ngủ ấm cúng2.không gian  khách kết hợp làm việc / học tập:3.bếp riêng biệt ngăn cách với khu vực ngủ, tiếp khách/ làm việc, học tập giúp tiết kiệm điện năng và ngăn mùi (tùy )4. vệ sinh thông thoáng5.ban công hoặc khu phơi quần áo (tùy )các không gian được thiết kế linh hoạt để bạn có thể tùy ý xếp đặt, trang trí nội thất theo gu thẩm mỹ của riêng .trang thiết bị nội thất mới 100%, chất lượng và tinh tế do chủ đầu tư lựa chọn cẩn thận:-tủ lạnh sharp inverter 165 lít, nhập khẩu thái lan-điều hòa nhiệt độ casper-đệm bông ép cứng bọc gấm singapore king size (1,8 x 2m)-tủ quần áo gỗ to, rộng-cửa ra vào tiêu chuẩn khách sạn, chống ồn, chống cháy, có mắt thần quan sát (tùy )-kệ bếp, chậu rửa và vòi rửa kiểu dáng hiện đại.-bình nóng lạnh, chậu rửa lavabo, gương soi, vòi sen nóng lạnh-bồn cầu liền khối kiểu dáng hiện đại, tiết kiệm nước-gương, tranh trang trítiện ích khác:-sảnh chờ tại tầng lửng: không gian chung nơi cư dân tiếp khách, tán gẫu, thư giãn, chơi cờ…-chỗ để xe miễn phí-máy giặt sử dụng chung-khu chứa rác kín, riêng biệt cho tòa nhà-internet tốc độ cao-khóa vân tay cổng ra vào-thang máy sử dụng thẻ từ, camerađi bộ đến điểm dừng 20 tuyến xe bus, km0 ngã tư cầu trắng giao 4 con phố trần phú, thanh bình, quang trung, phùng hưng. bao quanh là nhà trẻ, trường học, siêu thị, nhà hàng, quán cà phê, hàng ăn sáng, tiệm giặt là, hiệu thuốc, vườn hoa... gần các trường đại học và bệnh viện lớn...giá thuê: 3.000.000đ – 3.500.000đ/ thánglưu ý:-các môi giới và chủ  vui lòng không liên hệ-hình ảnh thật 100%, bao gồm các trang thiết bị liệt kê như trên. không bao gồm một số đồ đạc cá nhân như đàn piano..."
137,02/2021,3200000,25,20.979614, 105.780206,nhatang,3.6,23.23,khepkin,4,4,"104 Đường Thanh Bình, Phường Mỗ Lao, Quận Hà Đông, Hà Nội","- nhà đẹp full nội thất mới - chỉ việc mang vali vào ở.-  đẹp, sạch sẽ thoáng mát gần: hv quân y, đh kiến trúc,bưu chính, chợ hà đông, cách cầu trắng 500m,...- giá 3.2tr/tháng. đóng 1 cọc 1 tháng (ở được luôn).- ban công cực rộng, thoáng mát.- thang máy tốc độ cao.mô tả chung.- full nội thất điều hòa, nóng lạnh, tủ lạnh, giường, tủ, phơi đồ, bàn học, để xe miễn phí, camera an ninh, máy giặt, kệ bếp.- cổng khóa vân tay đảm bảo an toàn.- chính chủ miễn môi giới.- điện 3,5k/ số.- nước 20k/số.- hàng tuần có người qua dọn vệ sinh chung cả nhà thường xuyên.- không ở chung chủ. giờ giấc đi lại thoải mái, tiếp bạn bè vô tư miễn là lịch sự - hợp đồng lâu dài không tăng giá, chu kỳ đóng tiền nhà 1 tháng 1 lần, đặt cọc 1 tháng tiền nhà."
425,11/2020,2500000,14,20.976478, 105.780946,nhatang,3.2,60.4,khepkin,4,1,"số 1 Đường Thanh Bình, Phường Yết Kiêu, Quận Hà Đông, Hà Nội","phù hợp ở 2 người (ưu tiên nam nhé.).  ngủ rộng khoảng 14m2.  khách rộng rãi sử dụng thoải mái.có vệ sinh riêng nhà có máy giặt, bn nào vào ở có thể sử dụng chung nhé.căn hộ rộng gần 70m2 bạn có thể ở bất kì đâu trừ  của mh.thanh toán tiền  3 tháng 1 cọc 2tr giống bn mh nhé."
860,05/2020,6500000,70,20.9867708,105.7801399,nhatang,6.3,10.5,khepkin,2,2,"423 Đường Thanh Bình, Phường Mỗ Lao, Quận Hà Đông, Hà Nội","  tổng  70m vuông gần khu đô thị mỗ lao, hà đông-  mặt đường thanh bình gần khu đô thị mỗ lao, hà đông.  ở 50m vuông, tổng  70m vuông.đầy đủ tiện nghi, sử dụng nước máy. giá cả thoả thuận"
1037,03/2020,4200000,40,20.980082, 105.779856,nhatang,4.5,12.5,khepkin,4,3,"Đường Thanh Bình, Phường Mỗ Lao, Quận Hà Đông, Hà Nội"," có 2  ở khép kín tại mặt đường thanh bình mới, yên tĩnh:- mỗi  đều có mặt thoáng, cửa sổ lớn ánh sáng tự nhiên, không khí trong lành, sạch sẽ, thoáng mát.- vệ sinh riêng, nóng lạnh đầy đủ, khu bếp riêng, chỗ phơi đồ rộng rãi, thoáng khí.- lối đi riêng, khu để xe riêng, an ninh tốt.- có wifi, điện nước giá sinh hoạt.- gần chợ, trường học,... cách đường trần phú 300m, giao thông thuận tiện.- có ưu đãi cho hộ gia đình thuê dài hạn. tầng 2:- 30m2: 3,5 triệu/tháng- 40m2: 4,2 triệu/tháng (có ban công, 2  ngủ như chung cư mini)"
1496,02/2019,3200000,20,20.979588, 105.780113,nhatang,3.6,20.5,khepkin,5,4,"Đường Thanh Bình, Phường Mỗ Lao, Quận Hà Đông, Hà Nội","căn hộ nhỏ ấm cúng với thiết kế hiện đại. cửa sổ hướng đông nam tràn ngập ánh sáng, đón gió mát mùa hè và chắn gió lạnh mùa đông.  vệ sinh riêng có ô thoáng hút gió lấy ánh sáng, luôn khô thoáng và sạch sẽ.nội thất cao cấp gồm điều hòa, bình nóng lạnh, giường đệm 1,8 x 2m, tủ quần áo... khu nhà có thang máy, camera 24/7. có chỗ để xe.tọa lạc tại trung tâm quận hà đông (sát sau khách sạn perfect anh quân / tòa tháp doanh nhân). trong khu dân trí cao và an ninh. ô tô đỗ cửa và thuận tiện giao thông. gần các trường đh kiến trúc, an ninh, bưu chính viễn thông, đh hà nộitiện ích trong phạm vi 300m: nhà hàng, quán cà phê, hàng ăn sáng, tiệm giặt là, hiệu thuốc…điểm dừng xe gần 20 tuyến xe bus, ga tàu điện cát linh – hà đông. nhà hàng, quán cà phê, hàng ăn sáng, tiệm giặt là, hiệu thuốc…giá thuê: 3.000.000đ – 3.600.000đ/ tháng;lý tưởng cho hộ độc thânliên hệ: a. vinh 0913093489"
3575,08/2019,1500000,9,20.98068090, 105.77902316,nhatang,5.4,10.5,khepkin,1,1,"156 Đường Thanh Bình, Quận Hà Đông","chủ hộ:nguyễn tân tỉnh.sđt: 01693296810.địa chỉ:156 đường thanh bình, quận hà đông.liên lạc để biết thêm chi tiết."
126,03/2021,4500000,50,21.040638, 105.808510,nhatang,6.2,128,kkk,5,4,"Số 14 Ngõ 376/29 Đường Bưởi, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","cô chú minh có nhà 3,5 tầng nhưng không sử dụng hết nên thừa tầng 2 ở ngõ 376/29 đường bưởi (gần khu vĩnh phúc, ba đình) đã chia sẵn 2  1 to (22 m2 kể cả ban công) có cửa sổ to và 1 nhỏ (16 m2) có cửa sổ . các  đều có điều hoà 12.000 btu, giường có đệm, tủ. wifi tốc độ cao cho từng .  wc bên ngoài hành lang rộng rãi chung cho cả 2  có bình nóng lạnh.  khách, bếp, xe máy và giặt ở tầng 1. phơi quần áo ở tầng 4.giờ giấc thoải mái, có chìa khoá riêng từng người, từng  đảm bảo tự do cá nhân, có camera bên ngoàiđiện theo công tơ 4k/số, nước chỉ 50k/người và internet cũng chỉ 50k/ngườiđường đi trong ngõ rộng rãi, ôtô có thể quay đầu.nhà gần chợ, siêu thị, bệnh viện 354, công an phường, đường hoàng quốc việt, đội cấn, hoàng hoa thám, văn cao, liễu giai, daewoo, lotte martkhu an ninh tốt, yên tĩnh thích hợp cho những bạn đi làm cả tầng 2 giá 4tr5, ở tối đa từ 3 đên 4 người, chỉ cho nữ thuê. có thể  từng : một  2tr, một  2tr5 có ảnh và videos để các bạn xem trước theo đường link: https://photos.app.goo.gl/zxs9lyw29j2bpabmaliên hệ với cô chú theo số đt: 091 2153052 hoặc 090 4197569 hoặc đến nhà để xem "
562,07/2020,2900000,27,21.037411, 105.808723,nhatang,6.6,168,khepkin,5,4,"16 Đường Bưởi, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","  khép kín mới xây 3 tầng có bình nóng lạnh, điều hòa nhiệt độ, ở riêng không chung chủ nhà, cách mặt đường võ chí công 100m, gần chợ bưởi, nghĩa đô..gần các trường đại học điện lực, kỹ thuật quân sự, bến xe buýt...có nguồn nước máy và điện công tơ riêng, thoáng mát, mùa hè mát mẻ. liên hệ bác chủ nhà, ko qua sms"
1529,12/2018,1800000,18,21.034672, 105.805896,nhatang,7.2,10,khepkin,5,5, "178a đường bưởi, phường cống vị, Quận Ba Đình, Hà Nội","cho bạn nữ thuê  tại số 178a đường bưởi, phường cống vị, quận ba đình.  sử dụng 18m2, wc và chỗ đun nấu sát , tiện sinh hoạt. nằm sát ngã tư bưởi- đào tấn, giao thông thuận tiện cho sinh hoạt, học tập và làm việc.liên hệ a kiên 0967 288 983 / 0902 299 455 để xem  cụ thể."
2875,06/2016,1700000,20,21.034901, 105.807191,nhatang,3.5,10,khepkin,3,4,"Bưởi, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",  rộng chính chủ còn mới rộng 20m2 còn mới khu phụ khép kín. có gác xép để đồ. thoáng mát sạch sẽ. an ninh tốt yên tĩnh. có thc + internet. điện 3k/1 số. nước 50k/1n. nhà gần xuân đỉnh xuân la tây hồ.  lâu dài.gía 1tr7/1thang.ai có nhu cầu liên hệ cô hiển sđt: 0973763082
3519,08/2019,2200000,25,21.032822, 105.804689,nhatang,4.25,20.56,khepkin,2,5,"Ngõ 90 Đường Bưởi, Ba Đình","chính chủ  1  khép kín 25m2 nhà 4 tầng mới xây cực đẹp, tự do thoải mái là một yếu tố quan trọng, không chung với chủ nhà. nội thất: có đầy đủ mạng, cáp quang miễn phí, có giường, bệ bếp, chậu rửa bát, nhà vệ sinh đầy đủ thiết bị cần thiết: vòi hoa sen, vòi vệ sinh, gương treo.. nhà ở khu an ninh, trật tự tốt, liên hệ 0164 55 66 555. lưu ý không qua trung gian, liên hệ trước khi gặp, ở một người có thể thương lượng giá, phù hợp với dân tri thức, và yên tĩnh, lịch sự: giá: 2.2 triệu/tháng lh: mr chung: 0164.55.66.555"
2823,06/2016,2200000,18,21.041531, 105.806798,nhatang,9.2,5,khepkin,5,4,"412 Đường Bưởi, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","  18m2 (giảm 20% tiền  cho tháng 5) đầy đủ điều hòa, nóng lạnh, th cáp 2,2 triệu tại cầu giấy:đ/c: 412 đường bưởi - quận cầu giấy, gần các trường đh gt, đh qg, đh sư phạm, đh điện lực, mẫu giáo..... cửa sổ thoáng mát. nhà rất yên tĩnh và an ninh tuyệt đối.  tầng 4.(chỉ cho nữ thuê): 18m2.vệ sinh riêng biệt khép kín.sân phơi riêng trên tầng 5miễn phí: truyền hình cáp âm tường sẵn có.điện: 3500 đ/kw. nước: 65.000 đ/người.giá thuê: 2.200.000 đ/tháng. (đóng 1 tháng/lần, đặt cọc 1 tháng).xe máy: còn chỗ để được 1 chiếc xe số.thời gian khóa cửa để đảm bảo an ninh cho người thuê: 23h00 hàng ngày.thi thoảng về trễ hơn có thể báo trước nếu có việc.nhà 05 tầng, chỉ có 2 vợ chồng trẻ nhà  và  vài  toàn ở 1 người và đi làm văn . đường đi riêng biệt. yên tĩnh.bắt đầu ở từ ngày 1/5/2016.lh: 0904892396 (chủ nhà)hoặc lối đi phía sau: ngõ 376/ngách số 1/đối diện nhà 30.cảm ơn!"
2211,06/2017,2000000,25,21.050085, 105.810452,nhatang,2.7,242,kkk,1,3,"Số nhà 27 ngõ 50 Phường Bưởi, Quận Tây Hồ, Hà Nội"," 2 : mỗi  25m2, vệ sinh khép kín, đi chung với chủ nhàkhu nhà có  gần :- hồ tây- chợ bưởi- trường mầm non- trường cấp 1 + 2 đông tháisdt : 01639045053 / 01676151142"
138,02/2021,3400000,30,20.9798652,105.7785912,ccmn,2.7,242,khepkin,5,5,"Phố Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","chính chủ  chung cư mini mới xây xong vào ở phố ngọc trục - đại mỗ ( cách ngã tư vạn phúc - tố hữu 800m )tòa chung cư mini 6 tầng nằm đầu phố ngọc trục gần ngã tư tố hữu - vạn phúc, đường to ô tô đỗ cửa, được thiết kế tiện lợi, đầy đủ tiện ích đi kèm.* thiết kế với  30m2 với phong cách hiện đại, tiện dụng.*  gồm có: + điều hòa 02 chiều inverter+ nóng lạnh + tủ quần áo âm tường rộng + giường 1,6m* khu bếp riêng biệt, chậu rửa bát hiện đại nấu nướng không sợ mùi vào  ngủ và  khách.* wc khép kín hiện đại, thiết bị vệ sinh inax.* tòa nhà được lắp camera an ninh đảm bảo, thoải mái đi lại.* miễn phí: phí để xe, truyền hình cáp, internet cáp quang, camera các tầng. đặc biệt chủ nhà có trang bị hệ thống lọc nước ro tiệt trùng bằng tia cực tím.* vùng lân cận: cách ngã tư vạn phúc – tố hữu 800m; cách trung tâm hội nghị quốc gia 4km; cách bưu điện hà đông 2,5km; cách tttm hồ gươm plaza 3km; cách tttm aeon hà đông 2km.* giá : 3.400.000 đ. giá điện: 3.000/kw; nước: 20.000/m3. địa chỉ: ô số 05, khu giãn dân ngọc trục - p. đại mỗ - q. nam từ liêm - hn liên hệ chính chủ: 0919 016 680 - 0912 277 596"
975,04/2020,3400000,30,20.9755388,105.7863626,ccmn,2.7,242,khepkin,5,5,"Phố Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","chung cư mini 30-35m2 - 3tr4/tháng - đang có k/mại khủngnhà có ban công - full đồ - ô tô đỗ tận cửa15/4 này,  (chính chủ) có 1 số căn hộ ccmn trống cần :: mặt đường ngọc trục (tìm trên gg map từ khóa chính xác: ngọc trục 57),- 6 phút đến đại lộ thăng long- 6 phút đến ngã tư quang trung - vạn phúc- 8 phút đến ngã tư lê văn lương - tố hữu- 10 phút đến ngã tư nguyễn trãi - khuất duy tiến- 17 phút đến keangnamtòa nhà mặt đường, ô tô vào tận cửa, chỗ đỗ xe ô tô cách 20m (tiền gửi xe ô tô chỉ có 500-600k/tháng)ban công rộng rãi thoáng mát,  thiết kế đỉnh cao, ánh sáng tràn ngập, bếp riêng biệt.full đồ: giường, tủ, điều hòa, nóng lạnh, bếp từ đôi, tủ bếp, quạt trần, đèn ngủ.xe máy để miễn phí ở tầng 1, có khóa vân tay an toàn, camera an ninh trong và ngoài hoạt động 24/7.không chung chủ, giờ giấc tự do.thích hợp với vợ chồng trẻ, dân văn  ở 1-2 người.điện: 3k/số - nước: 20k/khốikhuyến mãi khủng: tặng 15 ngày đầu tiên khi đặt  trước 15/4 & giảm 500k/tháng trong 2 tháng đầu tiêngiá thuê: 3tr4/tháng, thanh toán 1 tháng 1, cọc 1 tháng (thanh toán 3 tháng có giảm thêm)lh: (phone/zalo) để xem  ạ!"
1608,01/2019,3800000,60,20.989358, 105.773396,nhatang,5.8,479.93,khepkin,2,2,"Phố Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","chính chủ  tầng 2 và tầng 4 của tòa nhà 05 tầng. cách ngã tư vạn phúc - tố hữu 600m.căn hộ  60m2 được chia thành 02  riêng biệt, thiết kế hợp lý, phong cách hiện đại.thiết bị vệ sinh inax còn mới.giá điện: 3.000đ/kw; nước 20.000đ/m3.không ở cùng chủ nhà. an ninh tốt, đường to ô tô đỗ cửa.liên hệ chủ nhà: 0919016680 hoặc 0912277596địa chỉ: ô số 14, khu giãn dân ngọc trục - p. đại mỗ - q. nam từ liêm - hn"
1722,09/2018,1400000,17,20.984083, 105.768282,ccmn,3.39,77.96,khepkin,4,2,"Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","  mô hình trung cư minivệ sinh khép kín, có wifi, camera....địa chỉ: đại mỗ, từ liêm (gần ngã 4 tố hữu, vạn phúc).ưu tiên cho hộ gia đình ở lâu dài.liên hệ ms nga 094 79 75 798 (chủ nhà)ps: còn 2 :- 01  tầng 3  17m2 giá 1,7 triệu/tháng có gác xép 7m2- 01  tầng 1  14m2 giá 1,4 triệu/tháng có gác xép 6m2nhận  28/8/2018."
2724,07/2016,1600000,20,20.974260, 105.764257,ccmn,5.09,318,khepkin,2,3,"Vạn Phúc, Phường La Khê, Quận Hà Đông, Hà Nội","  trong chung cư 150m như sau:- địa điểm: nhà ct5b chung cư văn khê – hà đông  : 20m -25m/1 - đường rộng rãi, tầng 1 là siêu thị, trường mầm non, mẫu giáo, 1 có chỗ tập gym.- thoáng mát, mùa hè ngủ không phải bật quạt, sạch sẽ, rộng rãicác dịch vụ kèm:------------------+ thang máy (miễn phí thang máy)+ có ban công+ vệ sinh khép kín+ bao gồm phí quản lý tòa nhà+ có bảo vệ, camera an ninh+ giờ giấc tự do thoải mái+ hầm để xe rộng rãi thoải mái.+ phí gửi xe máy: 50k/1 tháng+ điện: 100.000 đồng/1ng/tháng+ nước: 50.000 đồng/1 người /tháng+ mạng internet: 50.000 đồng/1 tháng (có wifi)------------------+ giá: 1.600.000 đồng/1 tháng,liên hệ: 0912.782.988ghi chú: chỉ cho các bạn nữ thuêưu tiên các bạn đi làm, nếu ở 1 sẽ giảm thêm"
2584,10/2016,1500000,20,20.974260, 105.764257,ccmn,5.09,318,khepkin,2,3,"Vạn Phúc, Phường La Khê, Quận Hà Đông, Hà Nội","  trong chung cư như sau: - địa điểm: nhà ct5b chung cư văn khê – hà đông  : 20m -25m/1  - đường rộng rãi, tầng 1 là siêu thị, trường mầm non, mẫu giáo, 1 có chỗ tập gym. - thoáng mát, mùa hè ngủ không phải bật quạt, sạch sẽ, rộng rãi các dịch vụ kèm: ------------------ + thang máy (miễn phí thang máy) + có ban công + vệ sinh khép kín + bao gồm phí quản lý tòa nhà + có bảo vệ, camera an ninh + giờ giấc tự do thoải mái + hầm để xe rộng rãi thoải mái. + phí gửi xe máy: 50k/1 tháng + điện: 100.000 đồng/1ng/tháng + nước: 50.000 đồng/1 người /tháng + mạng internet: 50.000 đồng/1 tháng. liên hệ: 0912.782.988 ghi chú: chỉ cho các bạn nữ thuê o 1 minh"
3194,01/2016,1600000,25,20.978694,105.774148,nha,4.42,242,khepkin,2,2,30 Vạn Phúc - Hà Đông - Hà Nội," 25 m2 (vệ sinh khép kín) sạch sẽ thoáng mát, nóng lạnh đầy đủ, an ninh tốt, ai có nhu cầu sớm liên hệ."
134,02/2021,1200000,15,20.995255, 105.819164,ccmn,2.7,169.62,khepkin,2,2,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",  mimi khép kín nhà 4 tang ưu tiên ở một  công trình phụ khép kín gần chợ gần trường học
145,03/2021,2500000,20,20.9880064,105.8183255,nhatang,3.9,120.7,khepkin,5,2,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","cần   trong nhà 5 tầng tại phố bùi xương trạchphường khương đình, quận thanh xuân, hà nộicòn 2 loại giá  như sau;+ còn  ở tầng 2 giá 2,5 triệu/tháng.+ tầng 4 giá 2,3 triệu/ thángmỗi tầng 2  dùng chung 1wc  rộng khoảng 20m2 đến 25m2, sàn gỗ, thoáng mát, ô tô vào tận nhàđt 0945.931616 (chính chủ)"
164,03/2021,2700000,26,20.993895, 105.817199,nhatang,2.7,242,khepkin,5,5,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội", khép kín đầy đủ tiện nghi điều hoà nóng lạnh bếp đun ban công thoáng mát có tủ lanh tủ quần áo vệ sinh riêng biệt  có gác xép gần phố gần chợ an ninh tốt có chỗ để xe tầng 1 mạng miễn phí sinh hoạt giờ giấc tự do  rộng 26 m giá 2700k liên hệ chính chủ đt 0971161975 địa chỉ 6 ngách 9 ngõ 77 bùi xương trach thanh xuân
195,12/2020,1700000,20,20.9887717,105.8180319,nhatang,2.8,218.21,khepkin,4,3,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  khép kín  20m2 tại ngõ 1 bùi xương trạch khương đình thanh xuân có : internet, truyền hình cáp, nóng lạnh, vòi tắm hoa sen, kệ bếp , gác xép, giường tủ, gần chợ khương đình, tự do tiếp bạn bè, thuận tiện trong sinh hoạt. không chung chủgiá : 1,7 triệu/thángliên hệ : 0915154036 ( chính chủ )"
439,11/2020,2800000,26,20.990328, 105.817969,nhatang,3.4,20.8,kkk,3,4,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",nhà mới xây đầy đủ tiện nghi khép kín bếp đun vệ sinh riêng biệt ban công phơi quần áo điều hoà nóng lạnh  có gác xép rộng 26m tầng 2 có chỗ để xe tầng 1 miễn phí sinh hoạt tự do chìa khóa riêng liên hệ 6 ngách 9 ngõ 77 bùi xương trach thanh xuânđt 0971161975
456,09/2020,3000000,32,20.990688, 105.818072,nhatang,3.4,89.67,kkk,2,4,"Số 16 ngõ 77/5 Đường Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","  giá 3tr/điện,nước theo giá dânwifi: 50k/ 3 người ở tối đacó kệ bếp nấu nướng riêng tầng 1"
721,06/2020,1700000,14,20.991049, 105.818024,nhatang,2.6,98.6,khepkin,3,2,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","55/358 bùi xương trạch1.700.000cần tìm một bạn nữ (chỉ 1 và là nữ) để nhượng lại  lát gỗ, hè mát đông ấm, điện nước giá dân chia đầu ngườiđóng 2 tháng một lần , cọc 1 thángkhu dân trí cao không trộm cắp, nvs ngay cạnh  share với 1 bạn nữ  bêncó nóng lạnh, chưa có điều hoà ( bạn nào có nhu cầu có thể tự lắp đặt )cực kỳ yên tĩnh, các bạn  bên đều rất ý thức.tớ có sẵn một tủ gỗ lớn, do ngại chuyển tủ nên rất mong pass lại cho bạn nào thuê  vs giá hữu nghịsdt 0366644917"
774,06/2020,1600000,20,20.991627, 105.819112,nhatang,2.2,298,khepkin,5,3,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  chính chủ  20m2 khép kín tại ngõ 1 bùi xương trạch khương đình thanh xuân.  sạch sẽ thoáng mát, nhiều cửa sổ, có nóng lạnh, vòi tắm hoa sen, kệ bếp , gác xép. thuận tiện trong sinh hoạt, chìa khóa riêng, không chung chủ, gần chợ khương đình.giá : 1,6 triệu/thángliên hệ chính chủ : 0915154036"
635,08/2020,1300000,12,20.992227, 105.820309,ccmn,2.3,209.75,khepkin,1,2,"Ngõ 1, hẻm 1/62/23 Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  trong chung cư mini 5 tầng , vệ sinh khép kín sạch đẹp giá 1.3tr, ưu tiên ở 1 , điện: 4k/số, nước 25k/ khối"
1255,10/2019,1500000,12,20.992245, 105.818293,ccmn,2.75,180,khepkin,1,2,"ngõ 1 Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  trong chung cư mini , tầng 2 và tầng 3 , giá từ 1.4 -2 tr, điện : 4k/ số, nước : 25k/ khối. vệ sinh khép kín sạch sẽ ưu tiên ở 1 "
215,12/2020,2000000,13,20.987522, 105.819412,nhatang,3.8,72.8,khepkin,4,2,"207/11 Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"," ở tầng 3, đẹp thoáng, đủ điều hòa nóng lạnh mới.+ tầng 4 có máy giặt, có chỗ phơi đồ, tầng 1 để xe free.+ nhà ở ngõ 207/11 bùi xương trạch, cách ngã tư sở 1,9km. tiện đi lại. gần các trường đh y, ngân hàng, công đoàn, thủy lợi, xã hội nhân văn,...giá: 2 triệuđiện 3.5k/số, nước 60k/người, internet 30k người, vệ sinh chung 50k/ ngườilh: chú nguyên 0979931996"
1465,01/2019,1200000,12,20.992233, 105.818608,ccmn,2.2,310.25,kkk,1,2,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","  trong chung cư mini giá 1.2tr, điện + nước đầy đủ , ưu tiên ở 1 .địa chỉ: đường bùi xương trạch, phường khương đình, quận thanh xuân, hà nội"
